epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
161,15119.6,1.25882,0.85318,0.94548,0.58038,0.47546,0.49892,0.31059,1.29219,0.93193,0.97381,0.00453258,0.00453258,0.00453258
162,15212.9,1.25384,0.84698,0.94104,0.58177,0.47515,0.4992,0.31032,1.29233,0.93198,0.97385,0.00448106,0.00448106,0.00448106
163,15306.1,1.25686,0.85004,0.94266,0.58145,0.47534,0.4993,0.31046,1.29239,0.93215,0.97378,0.0044296,0.0044296,0.0044296
164,15399.4,1.25984,0.85131,0.94495,0.58266,0.47466,0.49913,0.31028,1.29248,0.93202,0.97372,0.00437821,0.00437821,0.00437821
165,15492.8,1.25425,0.84909,0.94326,0.58311,0.47418,0.49933,0.31043,1.29247,0.93197,0.97364,0.00432689,0.00432689,0.00432689
166,15587,1.25105,0.84456,0.94154,0.58372,0.47428,0.49959,0.31057,1.29263,0.93213,0.97352,0.00427565,0.00427565,0.00427565
167,15680.7,1.24631,0.84121,0.94116,0.58346,0.47389,0.49927,0.31047,1.29298,0.93215,0.97355,0.00422449,0.00422449,0.00422449
168,15774.3,1.25717,0.84669,0.9425,0.5836,0.47434,0.49936,0.31057,1.29308,0.9321,0.97357,0.00417343,0.00417343,0.00417343
169,15868.5,1.25786,0.84647,0.9415,0.58423,0.47462,0.4995,0.31048,1.29331,0.93205,0.9736,0.00412246,0.00412246,0.00412246
170,15962.3,1.25332,0.84295,0.94178,0.58452,0.47394,0.4994,0.3107,1.2934,0.93198,0.9736,0.0040716,0.0040716,0.0040716
171,16055.9,1.25155,0.8462,0.94339,0.58677,0.47278,0.49926,0.31054,1.29326,0.93193,0.97345,0.00402084,0.00402084,0.00402084
172,16149.2,1.24824,0.84193,0.94154,0.58754,0.47238,0.49936,0.31049,1.29317,0.93211,0.97347,0.00397019,0.00397019,0.00397019
173,16242.4,1.25527,0.84308,0.94235,0.58904,0.47194,0.49921,0.3106,1.29321,0.93189,0.9734,0.00391966,0.00391966,0.00391966
174,16335.4,1.2482,0.83749,0.94198,0.59041,0.47194,0.49944,0.3108,1.29327,0.93215,0.97344,0.00386926,0.00386926,0.00386926
175,16428.1,1.24176,0.83355,0.93881,0.59166,0.47143,0.49941,0.31067,1.29349,0.93221,0.9734,0.00381899,0.00381899,0.00381899
176,16521.8,1.24731,0.83386,0.94123,0.59156,0.47121,0.4993,0.31065,1.29346,0.93214,0.97335,0.00376885,0.00376885,0.00376885
177,16615.2,1.24629,0.83853,0.94082,0.59158,0.47128,0.49925,0.31067,1.29348,0.93188,0.97335,0.00371885,0.00371885,0.00371885
